Banco,Consulta,Media_ms,Desvio_ms
PostgreSQL,Q1,2.125964006409049,0.14797177441106876
PostgreSQL,Q2,0.3559819865040481,0.09981392572500701
PostgreSQL,Q3,34.17995598865673,15.584399783042318
PostgreSQL,Q4_G1,0.4480319982394576,0.07757151367425326
PostgreSQL,Q4_G2,2.783320003654808,2.2131623447711926
PostgreSQL,Q4_G3,273.2817400060594,1811.1706413711179
PostgreSQL,Q4_G4,,
PostgreSQL,Q5,1595.3539599780925,4755.797884864904
