Banco,Consulta,Media_ms,Desvio_ms
Neo4j,Q1,2.9717439971864223,2.3764286014277096
Neo4j,Q2,2.9044039896689355,1.1107097992590738
Neo4j,Q3,22.171330007258803,21.199988781614802
Neo4j,Q4_G1,1.997698002960533,0.35311300468291434
Neo4j,Q4_G2,3.2825380051508546,2.130740766055392
Neo4j,Q4_G3,8.277279993053526,33.10806400640972
Neo4j,Q4_G4,6731.913210020866,20170.479925057574
Neo4j,Q5,9.802569984458387,5.3968934526820895
